@relation 'In-frame 3 gram, 3312 pos and 10191 neg'

@attribute INFRAME_UPSTREAM_AAA numeric
@attribute INFRAME_UPSTREAM_AAC numeric
@attribute INFRAME_UPSTREAM_AAG numeric
@attribute INFRAME_UPSTREAM_AAT numeric
@attribute INFRAME_UPSTREAM_ACA numeric
@attribute INFRAME_UPSTREAM_ACC numeric
@attribute INFRAME_UPSTREAM_ACG numeric
@attribute INFRAME_UPSTREAM_ACT numeric
@attribute INFRAME_UPSTREAM_AGA numeric
@attribute INFRAME_UPSTREAM_AGC numeric
@attribute INFRAME_UPSTREAM_AGG numeric
@attribute INFRAME_UPSTREAM_AGT numeric
@attribute INFRAME_UPSTREAM_ATA numeric
@attribute INFRAME_UPSTREAM_ATC numeric
@attribute INFRAME_UPSTREAM_ATG numeric
@attribute INFRAME_UPSTREAM_ATT numeric
@attribute INFRAME_UPSTREAM_CAA numeric
@attribute INFRAME_UPSTREAM_CAC numeric
@attribute INFRAME_UPSTREAM_CAG numeric
@attribute INFRAME_UPSTREAM_CAT numeric
@attribute INFRAME_UPSTREAM_CCA numeric
@attribute INFRAME_UPSTREAM_CCC numeric
@attribute INFRAME_UPSTREAM_CCG numeric
@attribute INFRAME_UPSTREAM_CCT numeric
@attribute INFRAME_UPSTREAM_CGA numeric
@attribute INFRAME_UPSTREAM_CGC numeric
@attribute INFRAME_UPSTREAM_CGG numeric
@attribute INFRAME_UPSTREAM_CGT numeric
@attribute INFRAME_UPSTREAM_CTA numeric
@attribute INFRAME_UPSTREAM_CTC numeric
@attribute INFRAME_UPSTREAM_CTG numeric
@attribute INFRAME_UPSTREAM_CTT numeric
@attribute INFRAME_UPSTREAM_GAA numeric
@attribute INFRAME_UPSTREAM_GAC numeric
@attribute INFRAME_UPSTREAM_GAG numeric
@attribute INFRAME_UPSTREAM_GAT numeric
@attribute INFRAME_UPSTREAM_GCA numeric
@attribute INFRAME_UPSTREAM_GCC numeric
@attribute INFRAME_UPSTREAM_GCG numeric
@attribute INFRAME_UPSTREAM_GCT numeric
@attribute INFRAME_UPSTREAM_GGA numeric
@attribute INFRAME_UPSTREAM_GGC numeric
@attribute INFRAME_UPSTREAM_GGG numeric
@attribute INFRAME_UPSTREAM_GGT numeric
@attribute INFRAME_UPSTREAM_GTA numeric
@attribute INFRAME_UPSTREAM_GTC numeric
@attribute INFRAME_UPSTREAM_GTG numeric
@attribute INFRAME_UPSTREAM_GTT numeric
@attribute INFRAME_UPSTREAM_TAA numeric
@attribute INFRAME_UPSTREAM_TAC numeric
@attribute INFRAME_UPSTREAM_TAG numeric
@attribute INFRAME_UPSTREAM_TAT numeric
@attribute INFRAME_UPSTREAM_TCA numeric
@attribute INFRAME_UPSTREAM_TCC numeric
@attribute INFRAME_UPSTREAM_TCG numeric
@attribute INFRAME_UPSTREAM_TCT numeric
@attribute INFRAME_UPSTREAM_TGA numeric
@attribute INFRAME_UPSTREAM_TGC numeric
@attribute INFRAME_UPSTREAM_TGG numeric
@attribute INFRAME_UPSTREAM_TGT numeric
@attribute INFRAME_UPSTREAM_TTA numeric
@attribute INFRAME_UPSTREAM_TTC numeric
@attribute INFRAME_UPSTREAM_TTG numeric
@attribute INFRAME_UPSTREAM_TTT numeric
@attribute INFRAME_DOWNSTREAM_AAA numeric
@attribute INFRAME_DOWNSTREAM_AAC numeric
@attribute INFRAME_DOWNSTREAM_AAG numeric
@attribute INFRAME_DOWNSTREAM_AAT numeric
@attribute INFRAME_DOWNSTREAM_ACA numeric
@attribute INFRAME_DOWNSTREAM_ACC numeric
@attribute INFRAME_DOWNSTREAM_ACG numeric
@attribute INFRAME_DOWNSTREAM_ACT numeric
@attribute INFRAME_DOWNSTREAM_AGA numeric
@attribute INFRAME_DOWNSTREAM_AGC numeric
@attribute INFRAME_DOWNSTREAM_AGG numeric
@attribute INFRAME_DOWNSTREAM_AGT numeric
@attribute INFRAME_DOWNSTREAM_ATA numeric
@attribute INFRAME_DOWNSTREAM_ATC numeric
@attribute INFRAME_DOWNSTREAM_ATG numeric
@attribute INFRAME_DOWNSTREAM_ATT numeric
@attribute INFRAME_DOWNSTREAM_CAA numeric
@attribute INFRAME_DOWNSTREAM_CAC numeric
@attribute INFRAME_DOWNSTREAM_CAG numeric
@attribute INFRAME_DOWNSTREAM_CAT numeric
@attribute INFRAME_DOWNSTREAM_CCA numeric
@attribute INFRAME_DOWNSTREAM_CCC numeric
@attribute INFRAME_DOWNSTREAM_CCG numeric
@attribute INFRAME_DOWNSTREAM_CCT numeric
@attribute INFRAME_DOWNSTREAM_CGA numeric
@attribute INFRAME_DOWNSTREAM_CGC numeric
@attribute INFRAME_DOWNSTREAM_CGG numeric
@attribute INFRAME_DOWNSTREAM_CGT numeric
@attribute INFRAME_DOWNSTREAM_CTA numeric
@attribute INFRAME_DOWNSTREAM_CTC numeric
@attribute INFRAME_DOWNSTREAM_CTG numeric
@attribute INFRAME_DOWNSTREAM_CTT numeric
@attribute INFRAME_DOWNSTREAM_GAA numeric
@attribute INFRAME_DOWNSTREAM_GAC numeric
@attribute INFRAME_DOWNSTREAM_GAG numeric
@attribute INFRAME_DOWNSTREAM_GAT numeric
@attribute INFRAME_DOWNSTREAM_GCA numeric
@attribute INFRAME_DOWNSTREAM_GCC numeric
@attribute INFRAME_DOWNSTREAM_GCG numeric
@attribute INFRAME_DOWNSTREAM_GCT numeric
@attribute INFRAME_DOWNSTREAM_GGA numeric
@attribute INFRAME_DOWNSTREAM_GGC numeric
@attribute INFRAME_DOWNSTREAM_GGG numeric
@attribute INFRAME_DOWNSTREAM_GGT numeric
@attribute INFRAME_DOWNSTREAM_GTA numeric
@attribute INFRAME_DOWNSTREAM_GTC numeric
@attribute INFRAME_DOWNSTREAM_GTG numeric
@attribute INFRAME_DOWNSTREAM_GTT numeric
@attribute INFRAME_DOWNSTREAM_TAA numeric
@attribute INFRAME_DOWNSTREAM_TAC numeric
@attribute INFRAME_DOWNSTREAM_TAG numeric
@attribute INFRAME_DOWNSTREAM_TAT numeric
@attribute INFRAME_DOWNSTREAM_TCA numeric
@attribute INFRAME_DOWNSTREAM_TCC numeric
@attribute INFRAME_DOWNSTREAM_TCG numeric
@attribute INFRAME_DOWNSTREAM_TCT numeric
@attribute INFRAME_DOWNSTREAM_TGA numeric
@attribute INFRAME_DOWNSTREAM_TGC numeric
@attribute INFRAME_DOWNSTREAM_TGG numeric
@attribute INFRAME_DOWNSTREAM_TGT numeric
@attribute INFRAME_DOWNSTREAM_TTA numeric
@attribute INFRAME_DOWNSTREAM_TTC numeric
@attribute INFRAME_DOWNSTREAM_TTG numeric
@attribute INFRAME_DOWNSTREAM_TTT numeric
@attribute Class {pos,neg}

@data
1,1,0,2,0,1,0,1,0,1,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,4,2,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,2,neg
0,0,4,0,1,0,0,0,2,1,0,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,2,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,neg
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,2,1,0,1,0,0,1,1,0,5,0,0,0,2,0,0,0,0,1,0,1,0,0,2,0,0,1,1,0,0,0,1,0,0,2,neg
1,0,4,0,1,1,0,1,3,0,0,0,2,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,1,0,1,0,0,0,1,2,1,1,2,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,2,0,0,1,1,0,2,0,neg
2,1,3,0,0,1,0,0,2,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,1,0,1,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,neg
0,0,0,2,0,0,0,1,1,0,1,1,1,0,0,0,0,2,0,0,1,1,1,0,0,2,0,1,0,1,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,1,1,0,1,1,neg
1,0,2,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3,1,0,0,0,0,0,1,0,0,2,0,1,1,0,1,0,0,2,0,0,1,2,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,2,1,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,neg
1,0,1,1,0,0,0,2,2,0,0,0,0,0,1,0,0,0,3,0,1,1,1,0,0,0,0,0,1,0,0,1,2,0,0,1,1,1,0,1,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,3,2,0,0,0,1,0,0,0,2,2,0,4,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,neg
0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,2,0,1,2,0,3,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,1,0,2,0,0,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,2,1,4,1,1,1,0,1,0,2,0,0,0,0,1,0,0,2,7,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neg
0,1,1,0,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,2,2,0,2,1,0,0,1,1,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,2,0,1,0,4,4,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,neg
0,0,2,0,0,2,0,1,0,5,6,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,5,2,0,1,0,3,0,neg
1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,3,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,0,0,0,1,2,1,2,0,0,1,1,0,0,0,0,1,0,0,0,1,1,2,1,0,0,1,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,1,0,0,neg
0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,2,1,1,1,0,1,0,0,0,0,0,1,1,1,2,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,2,0,1,0,0,1,0,3,1,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,2,0,1,0,2,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,2,1,neg
0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,2,1,2,1,0,1,0,0,0,0,0,1,1,1,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,1,0,3,1,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,2,0,1,0,2,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,2,1,1,0,1,1,2,1,neg
3,0,0,1,1,1,1,0,2,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,1,0,1,0,0,1,0,3,1,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,neg
2,0,2,2,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,neg
3,0,1,0,0,1,0,0,2,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,0,0,0,0,1,0,0,1,0,2,1,0,1,0,0,0,1,0,1,0,1,0,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neg
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,2,1,0,2,1,3,1,2,4,1,0,2,2,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,neg
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,2,0,0,0,1,0,0,0,1,1,0,0,0,2,1,0,0,1,0,0,2,3,0,0,0,1,0,0,0,3,2,1,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,neg
0,2,0,0,0,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,2,0,0,1,1,1,5,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,neg
0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,2,0,0,1,3,1,2,0,1,0,1,0,0,1,0,1,1,0,0,2,0,0,0,0,0,1,2,0,1,0,1,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,2,0,1,0,1,1,0,2,0,0,1,2,1,0,0,0,2,0,0,0,0,0,2,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,neg
1,0,0,0,1,0,0,0,2,0,1,0,0,1,1,0,2,1,1,0,0,0,0,1,0,0,1,0,0,1,2,0,2,0,1,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2,0,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,2,0,0,1,2,1,0,0,0,2,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,neg
1,0,0,0,1,0,0,1,1,0,2,0,0,0,2,0,1,0,1,1,0,2,0,0,1,2,1,0,0,0,1,0,1,0,0,0,2,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neg
0,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,1,1,0,0,0,1,1,2,0,3,0,0,2,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,2,0,1,0,2,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,2,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,neg
1,1,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,2,0,0,0,1,1,0,1,2,0,0,1,0,1,1,0,3,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,neg
0,0,0,0,0,0,0,1,1,4,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,2,0,0,0,1,0,0,0,3,0,0,0,1,5,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,1,0,1,0,1,0,0,0,0,3,0,1,1,0,1,0,1,1,1,1,1,2,0,neg
0,0,1,0,0,0,0,1,1,4,1,0,1,0,1,0,0,0,2,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,2,0,0,0,1,1,0,0,3,0,0,0,1,4,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,2,1,1,1,0,1,0,0,0,0,2,1,1,1,0,2,0,1,0,1,1,1,2,0,neg
0,1,5,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,1,0,1,0,1,0,0,0,0,3,0,1,1,0,1,0,1,1,1,1,1,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,1,1,1,1,1,0,3,0,0,0,2,0,0,0,1,2,1,1,0,1,0,0,1,0,0,1,0,1,neg
0,0,0,0,0,0,0,1,3,1,1,1,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,2,0,0,1,1,0,0,0,2,0,0,1,0,0,0,1,2,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,2,0,0,2,1,0,0,3,1,3,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,1,0,neg
0,0,0,0,0,0,0,0,3,1,1,2,0,0,1,1,2,0,1,1,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,3,2,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,2,0,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,neg
0,0,0,0,0,0,0,0,2,2,0,2,0,0,2,1,1,0,2,1,1,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,neg
1,0,2,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,2,2,1,0,1,1,1,0,2,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neg
1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,3,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,2,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,2,0,0,0,1,0,1,0,0,0,3,0,1,1,1,1,0,0,1,1,1,0,1,0,1,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,neg
1,0,1,0,1,0,0,1,0,1,1,0,0,3,0,0,1,1,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neg
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,1,1,1,0,1,0,0,0,1,0,1,0,2,1,3,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,2,1,1,0,1,1,1,neg
0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,4,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,2,2,0,0,2,1,0,0,2,0,0,1,0,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,1,0,0,0,0,2,0,0,1,0,1,0,1,0,3,1,0,0,2,0,0,0,0,0,0,0,2,1,5,0,2,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,neg
1,0,1,0,1,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,0,0,1,3,2,2,1,0,0,1,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,neg
1,0,0,1,2,0,2,0,0,2,0,0,0,0,0,0,1,1,1,0,3,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,1,2,1,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neg
0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,4,0,1,0,0,0,0,0,1,0,2,1,5,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,2,0,0,0,0,0,2,0,3,0,0,1,2,0,2,1,1,0,0,0,3,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,neg
